cluster_id,convex_hull
1260.0,"[[45.771781, 4.834671], [45.771601, 4.834477], [45.772043, 4.834349], [45.772402, 4.834295], [45.772462, 4.834306], [45.772747, 4.834444], [45.772872, 4.834552], [45.772683, 4.834722], [45.772647, 4.834744], [45.771983, 4.834799]]"
1261.0,"[[45.772035, 4.834853], [45.77225, 4.835036], [45.772091, 4.83548], [45.772075, 4.835502], [45.772022, 4.835547], [45.77189, 4.835513], [45.771781, 4.835464], [45.771751, 4.835422], [45.771751, 4.835368], [45.771758, 4.835308]]"
1262.0,"[[45.769916, 4.833079], [45.769916, 4.833175], [45.769872, 4.833168], [45.769842, 4.833158], [45.769872, 4.833093]]"
1263.0,"[[45.763945, 4.831774], [45.764095, 4.83143], [45.76429, 4.831495], [45.764277, 4.831552]]"
1264.0,"[[45.764675, 4.832954], [45.764744, 4.833013], [45.764737, 4.833077], [45.764723, 4.833088], [45.764672, 4.833016], [45.764655, 4.832977], [45.764656, 4.832975]]"
1265.0,
1266.0,"[[45.764722, 4.833297], [45.764708, 4.83319], [45.764738, 4.833136], [45.764746, 4.833136], [45.764757, 4.833147], [45.764777, 4.833291], [45.764738, 4.833308]]"
1267.0,"[[45.76465, 4.833377], [45.764666, 4.833333], [45.764722, 4.833333], [45.764678, 4.833372]]"
1268.0,"[[45.770583, 4.830572], [45.770494, 4.830615], [45.770516, 4.830551], [45.770524, 4.830529], [45.770606, 4.830465], [45.770666, 4.830454]]"
1269.0,"[[45.767799, 4.829242], [45.767561, 4.829349], [45.767732, 4.829124], [45.767777, 4.829166]]"
1270.0,"[[45.770217, 4.833329], [45.770272, 4.833294], [45.770306, 4.833346], [45.770306, 4.833351], [45.770222, 4.833333]]"
1271.0,"[[45.770389, 4.833388], [45.770393, 4.833388], [45.770448, 4.8334], [45.770471, 4.833437], [45.770419, 4.833426]]"
1272.0,"[[45.757785, 4.831259], [45.757852, 4.831387], [45.757807, 4.831337]]"
1273.0,"[[45.770652, 4.830747], [45.770988, 4.830765], [45.771041, 4.830855], [45.770713, 4.830847]]"
1274.0,"[[45.771287, 4.830862], [45.771166, 4.830833], [45.771171, 4.830814], [45.771324, 4.830765]]"
1275.0,"[[45.769266, 4.829577], [45.769193, 4.829499], [45.769255, 4.829441], [45.769364, 4.82936], [45.769685, 4.829328], [45.769588, 4.829403]]"
1276.0,"[[45.768503, 4.829912], [45.768361, 4.830132], [45.768319, 4.830122], [45.768313, 4.830116], [45.76825, 4.830033], [45.768258, 4.830016], [45.768355, 4.829911], [45.768495, 4.829896]]"
1277.0,"[[45.7683, 4.829808], [45.768052, 4.829722], [45.768058, 4.829694], [45.768076, 4.829617], [45.768083, 4.829608], [45.768136, 4.829564], [45.768233, 4.829617], [45.768286, 4.829692]]"
1278.0,"[[45.769573, 4.831963], [45.769648, 4.832128], [45.769633, 4.832203]]"
1279.0,"[[45.769738, 4.832038], [45.769618, 4.831708], [45.769627, 4.831694], [45.76973, 4.831645], [45.769828, 4.83172], [45.769858, 4.831947], [45.769856, 4.831949]]"
1280.0,"[[45.768802, 4.829488], [45.768749, 4.82943], [45.76884, 4.829403], [45.768862, 4.829429]]"
1281.0,"[[45.768919, 4.82936], [45.768997, 4.829322], [45.769072, 4.82937], [45.769034, 4.829403], [45.768944, 4.829424], [45.768922, 4.82937]]"
1282.0,"[[45.758114, 4.824779], [45.757972, 4.824982], [45.757994, 4.824875]]"
1283.0,"[[45.771014, 4.834375], [45.770815, 4.834156], [45.771032, 4.834247], [45.77106, 4.834293]]"
1284.0,"[[45.757788, 4.832972], [45.757744, 4.832913], [45.757783, 4.832888], [45.757988, 4.832815], [45.758013, 4.832816], [45.758014, 4.832882], [45.758009, 4.832941], [45.757855, 4.832994], [45.757833, 4.833]]"
1285.0,"[[45.770066, 4.829838], [45.77037, 4.829853], [45.770299, 4.830046], [45.770187, 4.830079]]"
1286.0,"[[45.757763, 4.833208], [45.757777, 4.833158], [45.757866, 4.833163], [45.757916, 4.833233], [45.757905, 4.833283]]"
1287.0,"[[45.769333, 4.834], [45.769556, 4.833941], [45.769521, 4.834091], [45.769494, 4.834173], [45.769377, 4.834219], [45.769333, 4.834166]]"
1288.0,"[[45.763743, 4.826731], [45.763652, 4.826458], [45.76372, 4.826141], [45.763773, 4.826098], [45.76384, 4.826216], [45.763822, 4.82655]]"
1289.0,
1290.0,"[[45.770243, 4.83297], [45.770232, 4.832965], [45.770239, 4.832965]]"
1291.0,"[[45.769166, 4.8315], [45.769146, 4.831302], [45.769236, 4.831377], [45.769304, 4.831473], [45.76918, 4.831499]]"
1292.0,"[[45.769094, 4.831302], [45.76878, 4.831302], [45.768836, 4.831111], [45.768877, 4.831097], [45.769, 4.831167]]"
1293.0,"[[45.770553, 4.834086], [45.770561, 4.834021], [45.770632, 4.834075], [45.770576, 4.834118], [45.770553, 4.834107]]"
1294.0,"[[45.768362, 4.830776], [45.768293, 4.831441], [45.768237, 4.831296], [45.768218, 4.831194], [45.768198, 4.830584], [45.768323, 4.830679]]"
1295.0,"[[45.758144, 4.82819], [45.758099, 4.828265], [45.757882, 4.828126], [45.757611, 4.827677], [45.757837, 4.827697], [45.75786, 4.827704], [45.758002, 4.827847], [45.758032, 4.827885]]"
1296.0,"[[45.770142, 4.833844], [45.770187, 4.833759], [45.770277, 4.833888], [45.770224, 4.833877]]"
1297.0,"[[45.767735, 4.830915], [45.767762, 4.830706], [45.767837, 4.830644], [45.767994, 4.830653], [45.768077, 4.830686], [45.768063, 4.830711]]"
1298.0,"[[45.767687, 4.831141], [45.767708, 4.830933], [45.767792, 4.831066], [45.76778, 4.831186]]"
1299.0,"[[45.7598, 4.831936], [45.759821, 4.831924], [45.75981, 4.831935]]"
1300.0,"[[45.757235, 4.827519], [45.757358, 4.827364], [45.757448, 4.827396], [45.757511, 4.82743], [45.757586, 4.827475], [45.757605, 4.827536], [45.757598, 4.827568], [45.757571, 4.827641]]"
1301.0,"[[45.770464, 4.833737], [45.770365, 4.833737], [45.770389, 4.833694]]"
1302.0,"[[45.770464, 4.833737], [45.770516, 4.833759], [45.77051, 4.83378], [45.770469, 4.833794], [45.770466, 4.833783]]"
1303.0,"[[45.757852, 4.826034], [45.757786, 4.826186], [45.757652, 4.826061], [45.757586, 4.825977], [45.757553, 4.825916], [45.757687, 4.825894], [45.757736, 4.825905]]"
1304.0,"[[45.765963, 4.8328], [45.766166, 4.832666], [45.766187, 4.832664], [45.766341, 4.832736], [45.766333, 4.832833], [45.766167, 4.833], [45.766033, 4.832933]]"
1305.0,"[[45.769833, 4.833749], [45.769847, 4.833855], [45.769766, 4.8339], [45.769722, 4.833888], [45.769733, 4.833838]]"
1306.0,
1307.0,"[[45.766183, 4.83201], [45.765803, 4.833198], [45.765316, 4.833158], [45.765146, 4.832385], [45.765127, 4.832181], [45.76533, 4.831881], [45.766, 4.831666], [45.766115, 4.831709], [45.766116, 4.83171], [45.766183, 4.831925]]"
1308.0,
1309.0,
1310.0,"[[45.75774, 4.833662], [45.757775, 4.833505], [45.7578, 4.833477], [45.757833, 4.8335], [45.757827, 4.833705], [45.757822, 4.833748], [45.757777, 4.833708], [45.757759, 4.833687]]"
1311.0,"[[45.773038, 4.831736], [45.773034, 4.831715], [45.773068, 4.831656], [45.773131, 4.831634], [45.773075, 4.831709]]"
1312.0,"[[45.759828, 4.831784], [45.759851, 4.831784], [45.759851, 4.831806], [45.759843, 4.831817], [45.759828, 4.831795]]"
1313.0,"[[45.759813, 4.831817], [45.759828, 4.831825], [45.759813, 4.831838], [45.759798, 4.831838], [45.7598, 4.831831]]"
1314.0,"[[45.771616, 4.831516], [45.7716, 4.8316], [45.771556, 4.831569], [45.771549, 4.831538], [45.771579, 4.831516]]"
1315.0,"[[45.7716, 4.8316], [45.771654, 4.831581], [45.771666, 4.831666], [45.771641, 4.831663], [45.771611, 4.831647]]"
1316.0,"[[45.769992, 4.830422], [45.769805, 4.830299], [45.769936, 4.83024], [45.770105, 4.83022], [45.770119, 4.83024], [45.770166, 4.830333], [45.770082, 4.830411], [45.770041, 4.830419]]"
1317.0,"[[45.770943, 4.83157], [45.770898, 4.831693], [45.770853, 4.831661], [45.770845, 4.831634], [45.770875, 4.831559], [45.77092, 4.831548]]"
1318.0,
1319.0,"[[45.77107, 4.831645], [45.771111, 4.831667], [45.771096, 4.831666]]"
1320.0,"[[45.771216, 4.83157], [45.771249, 4.831548], [45.77128, 4.831569], [45.771258, 4.831577]]"
1321.0,"[[45.771386, 4.831527], [45.771313, 4.831516], [45.771313, 4.831486], [45.771328, 4.831473], [45.771348, 4.831491]]"
1322.0,"[[45.768802, 4.835737], [45.768756, 4.835827], [45.768436, 4.835722], [45.768426, 4.835651], [45.768655, 4.835612], [45.768797, 4.835665]]"
1323.0,"[[45.770456, 4.831575], [45.77049, 4.831532], [45.770509, 4.831548], [45.770535, 4.831581], [45.770516, 4.831602], [45.77047, 4.831591]]"
1324.0,"[[45.770546, 4.831607], [45.770613, 4.831636], [45.770591, 4.831645]]"
1325.0,"[[45.758219, 4.831947], [45.758133, 4.832008], [45.758118, 4.832006], [45.758116, 4.831947], [45.758196, 4.831902]]"
1326.0,"[[45.768611, 4.830833], [45.7686, 4.830776], [45.768606, 4.830763], [45.768651, 4.830705], [45.768724, 4.830631], [45.768795, 4.830583], [45.768888, 4.830555], [45.768665, 4.830833], [45.768615, 4.830846]]"
1327.0,"[[45.767444, 4.83665], [45.767161, 4.83659], [45.767369, 4.836436]]"
1328.0,"[[45.763714, 4.831538], [45.763743, 4.831817], [45.763667, 4.831833], [45.763511, 4.831677], [45.763571, 4.831581]]"
1329.0,"[[45.756759, 4.826667], [45.757333, 4.825666], [45.757369, 4.825717], [45.757418, 4.82583], [45.757148, 4.826924], [45.757104, 4.826974], [45.756988, 4.82701], [45.756947, 4.826997], [45.756863, 4.826967], [45.756797, 4.826933], [45.756774, 4.826881], [45.756766, 4.826844]]"
1330.0,"[[45.773045, 4.832096], [45.772956, 4.83209], [45.773031, 4.832095]]"
1331.0,"[[45.769708, 4.8304], [45.76963, 4.830366], [45.769666, 4.830333], [45.769723, 4.830359]]"
1332.0,"[[45.769682, 4.830476], [45.769752, 4.830533], [45.769722, 4.830555]]"
1333.0,"[[45.766552, 4.832501], [45.766628, 4.832471], [45.766684, 4.832514], [45.7667, 4.832627], [45.766624, 4.832573]]"
1334.0,"[[45.757461, 4.825515], [45.757554, 4.825551], [45.757515, 4.825572], [45.757478, 4.825583]]"
1335.0,"[[45.757762, 4.825346], [45.757704, 4.825486], [45.75762, 4.825572], [45.757616, 4.825497], [45.757628, 4.825444], [45.757652, 4.825369], [45.757732, 4.825261], [45.75776, 4.825296]]"
1336.0,"[[45.769319, 4.830379], [45.76946, 4.830206], [45.769483, 4.830207], [45.769521, 4.830309], [45.769511, 4.830329], [45.769363, 4.830408]]"
1337.0,"[[45.757201, 4.833115], [45.757358, 4.833061], [45.757403, 4.833104], [45.757418, 4.833126], [45.757418, 4.833179], [45.757358, 4.833211]]"
1338.0,"[[45.757334, 4.833293], [45.757373, 4.833276], [45.757438, 4.833261], [45.757485, 4.833265], [45.757513, 4.833291], [45.757519, 4.833302], [45.757535, 4.83336], [45.757513, 4.833374], [45.757461, 4.8334], [45.757343, 4.83334]]"
1339.0,"[[45.757994, 4.831742], [45.758052, 4.831788], [45.758048, 4.831804], [45.757994, 4.831858], [45.757875, 4.831833], [45.757979, 4.831742]]"
1340.0,"[[45.757673, 4.833394], [45.757637, 4.833415], [45.757633, 4.833397], [45.75763, 4.833244], [45.757636, 4.833233], [45.757641, 4.833236], [45.757672, 4.833263]]"
1341.0,"[[45.75768, 4.833533], [45.757672, 4.833512], [45.757687, 4.83348], [45.757708, 4.833444]]"
1342.0,"[[45.772207, 4.831699], [45.772215, 4.831709], [45.772205, 4.831738], [45.772114, 4.831786], [45.772147, 4.831755]]"
1343.0,"[[45.768974, 4.830347], [45.769015, 4.830295], [45.769013, 4.830345], [45.768995, 4.830363]]"
1344.0,"[[45.769086, 4.830352], [45.769057, 4.830315], [45.769142, 4.830248], [45.769199, 4.830272], [45.769199, 4.830315], [45.769184, 4.830325]]"
1345.0,"[[45.759128, 4.826903], [45.759194, 4.826872], [45.759383, 4.826977], [45.759447, 4.827053], [45.759439, 4.827075], [45.75935, 4.827091], [45.759166, 4.827]]"
1346.0,"[[45.758803, 4.826903], [45.75887, 4.826774], [45.75893, 4.826774], [45.759042, 4.826838], [45.759128, 4.826903], [45.758927, 4.826956], [45.758833, 4.826973]]"
1347.0,"[[45.772761, 4.83186], [45.772735, 4.831843], [45.772761, 4.831854], [45.772784, 4.83187]]"
1348.0,"[[45.772813, 4.831869], [45.772896, 4.831896], [45.772888, 4.83194], [45.772885, 4.831951], [45.772881, 4.831956], [45.772828, 4.831935]]"
1349.0,"[[45.757508, 4.832503], [45.757523, 4.832396], [45.757549, 4.832439], [45.757568, 4.832525], [45.757521, 4.832535], [45.757508, 4.832514]]"
1350.0,"[[45.757493, 4.832353], [45.75747, 4.832217], [45.757508, 4.832181], [45.757594, 4.832233], [45.75754, 4.832321]]"
1351.0,"[[45.757613, 4.832643], [45.757655, 4.832616], [45.757672, 4.832622], [45.757717, 4.832643], [45.757721, 4.832663], [45.757669, 4.832677]]"
1352.0,"[[45.757706, 4.832789], [45.757511, 4.832877], [45.757483, 4.832866], [45.757478, 4.832825], [45.757538, 4.832696], [45.75756, 4.832686], [45.75759, 4.832698], [45.757684, 4.832761]]"
1353.0,"[[45.757991, 4.832058], [45.758013, 4.832005], [45.758062, 4.832031], [45.758035, 4.832073]]"
1354.0,"[[45.763481, 4.829199], [45.763666, 4.829666], [45.763422, 4.829719], [45.763345, 4.829735], [45.762596, 4.829337], [45.76259, 4.829201], [45.762699, 4.829064], [45.762822, 4.828963], [45.763, 4.829]]"
1355.0,"[[45.765336, 4.831616], [45.765165, 4.831624], [45.765316, 4.831566]]"
1356.0,"[[45.772338, 4.831675], [45.772402, 4.831645], [45.772402, 4.831683], [45.77235, 4.831683]]"
1357.0,"[[45.766869, 4.829286], [45.767425, 4.82892], [45.767448, 4.828963], [45.767463, 4.829049], [45.76735, 4.829295], [45.767231, 4.829328], [45.766999, 4.829333]]"
1358.0,"[[45.766155, 4.828427], [45.765991, 4.828255], [45.766205, 4.828116], [45.766228, 4.82819]]"
1359.0,"[[45.766115, 4.830729], [45.766199, 4.830537], [45.766344, 4.830505], [45.76634, 4.830518], [45.766228, 4.830701]]"
1360.0,"[[45.765689, 4.830937], [45.765833, 4.830666], [45.765943, 4.830658], [45.765973, 4.830658], [45.766, 4.830667], [45.766013, 4.830672], [45.766063, 4.830733], [45.766088, 4.831105], [45.766061, 4.831297], [45.765977, 4.831312], [45.765726, 4.831151]]"
1361.0,"[[45.765555, 4.831111], [45.765719, 4.831173], [45.765586, 4.831216], [45.765517, 4.831216], [45.765427, 4.831194], [45.765382, 4.83113], [45.765447, 4.831109]]"
1362.0,"[[45.764888, 4.831924], [45.765072, 4.831925], [45.765, 4.831944]]"
1363.0,"[[45.764927, 4.831688], [45.76491, 4.831795], [45.76477, 4.831716], [45.764766, 4.831694], [45.764918, 4.831624]]"
1364.0,"[[45.765006, 4.831566], [45.764977, 4.831483], [45.765008, 4.83143], [45.765022, 4.831408], [45.765036, 4.831391], [45.765098, 4.831409], [45.765119, 4.831469], [45.765125, 4.831497], [45.765127, 4.83158], [45.765041, 4.831588]]"
1365.0,"[[45.764802, 4.831387], [45.764833, 4.831333], [45.764858, 4.831366], [45.764858, 4.831463], [45.764833, 4.8315]]"
1366.0,"[[45.772476, 4.831755], [45.772462, 4.831731], [45.772477, 4.83172], [45.772481, 4.831731]]"
1367.0,
1368.0,
1369.0,"[[45.766924, 4.830143], [45.766564, 4.830143], [45.766647, 4.829928], [45.766692, 4.829832], [45.76704, 4.82973], [45.766984, 4.830111]]"
1370.0,"[[45.75905, 4.826066], [45.759237, 4.826002], [45.759289, 4.826023], [45.759364, 4.826109], [45.759352, 4.826255], [45.759347, 4.826286], [45.759297, 4.826275]]"
1371.0,"[[45.758977, 4.825905], [45.7589, 4.826109], [45.75878, 4.826023], [45.758733, 4.825919], [45.758729, 4.825905], [45.758863, 4.825841], [45.758888, 4.825833]]"
1372.0,"[[45.766388, 4.827777], [45.766307, 4.82792], [45.766318, 4.827804]]"
1373.0,"[[45.766411, 4.82865], [45.76643, 4.828972], [45.766413, 4.829011], [45.766333, 4.829], [45.7662, 4.828866], [45.766205, 4.828652], [45.766297, 4.828619]]"
1374.0,"[[45.766669, 4.829456], [45.76665, 4.829566], [45.766502, 4.829488], [45.766437, 4.82936], [45.7664, 4.829092], [45.76655, 4.829177], [45.766594, 4.82922]]"
1375.0,"[[45.757687, 4.83216], [45.757647, 4.832175], [45.757646, 4.832175], [45.757643, 4.832139], [45.757643, 4.832096], [45.75768, 4.832128]]"
1376.0,"[[45.757807, 4.832514], [45.757752, 4.832522], [45.757677, 4.832438], [45.757672, 4.83243], [45.757673, 4.832423], [45.757716, 4.832388], [45.75773, 4.83238], [45.757765, 4.832381], [45.757783, 4.832388], [45.7578, 4.832472]]"
1377.0,"[[45.762852, 4.831398], [45.76265, 4.831248], [45.762758, 4.831188], [45.762807, 4.831259]]"
1378.0,"[[45.757911, 4.832], [45.757908, 4.832035], [45.757897, 4.832031], [45.757872, 4.832013], [45.757886, 4.831983]]"
1379.0,"[[45.757747, 4.831935], [45.757699, 4.831936], [45.75771, 4.831913], [45.757736, 4.831927]]"
1380.0,
1381.0,"[[45.757777, 4.831944], [45.757795, 4.83197], [45.757785, 4.831956]]"
1382.0,"[[45.757609, 4.832072], [45.757575, 4.832042], [45.757583, 4.83201], [45.75759, 4.83201], [45.757613, 4.832031]]"
1383.0,"[[45.757643, 4.832085], [45.75765, 4.832042], [45.757683, 4.832052], [45.757672, 4.832063]]"
1384.0,"[[45.763026, 4.831362], [45.763245, 4.831173], [45.763299, 4.831242], [45.763313, 4.831272], [45.763388, 4.831875], [45.763361, 4.83194], [45.763201, 4.831913], [45.763185, 4.83191], [45.763067, 4.831654], [45.763013, 4.831529], [45.763022, 4.83138]]"
1385.0,"[[45.763189, 4.831066], [45.763166, 4.830666], [45.763183, 4.830438], [45.763264, 4.830304], [45.763375, 4.830354], [45.763406, 4.830486], [45.763376, 4.830615]]"
1386.0,"[[45.757758, 4.832333], [45.757711, 4.832305], [45.757733, 4.832293], [45.757788, 4.83228], [45.757785, 4.832299], [45.757781, 4.832308]]"
1387.0,"[[45.757643, 4.831902], [45.757658, 4.831913], [45.757658, 4.831924], [45.75762, 4.83194], [45.757628, 4.831902]]"
1388.0,"[[45.757613, 4.831967], [45.75762, 4.83194], [45.757636, 4.831969], [45.757628, 4.831988]]"
1389.0,"[[45.757905, 4.832192], [45.757933, 4.832183], [45.757949, 4.832203], [45.757942, 4.832203]]"
1390.0,"[[45.760824, 4.828727], [45.760861, 4.828609], [45.761018, 4.828652], [45.761108, 4.828834], [45.760876, 4.828791]]"
1391.0,"[[45.757927, 4.832149], [45.757897, 4.83216], [45.757886, 4.832137], [45.757882, 4.832117], [45.757888, 4.8321], [45.757919, 4.832133]]"
1392.0,"[[45.757936, 4.832116], [45.757942, 4.832128], [45.757938, 4.83213]]"
1393.0,"[[45.757822, 4.832149], [45.757819, 4.832117], [45.757833, 4.832133], [45.757833, 4.832139]]"
1394.0,"[[45.76747, 4.8357], [45.767456, 4.835706], [45.767255, 4.835693], [45.76724, 4.835636], [45.767253, 4.835635], [45.767453, 4.835648], [45.767458, 4.835658]]"
1395.0,
1396.0,
1397.0,"[[45.758761, 4.829002], [45.758601, 4.828898], [45.758533, 4.8288], [45.758488, 4.828702], [45.7585, 4.828686], [45.758556, 4.828641], [45.7588, 4.828861], [45.75881, 4.828898], [45.758793, 4.828982]]"
1398.0,"[[45.766752, 4.832932], [45.76675, 4.832905], [45.766752, 4.8329], [45.766836, 4.832875], [45.766808, 4.832911]]"
1399.0,"[[45.766542, 4.834113], [45.766662, 4.834048], [45.766716, 4.834077], [45.766714, 4.834134], [45.766699, 4.834177], [45.766654, 4.834231], [45.766608, 4.834216], [45.766552, 4.834152]]"
1400.0,"[[45.767068, 4.833265], [45.767029, 4.833211], [45.767073, 4.833135], [45.767186, 4.833126], [45.767127, 4.833233]]"
1401.0,"[[45.766819, 4.833254], [45.766808, 4.833047], [45.766894, 4.832975], [45.766909, 4.832997], [45.766877, 4.833141], [45.766849, 4.833211]]"
1402.0,"[[45.768263, 4.837052], [45.768227, 4.83695], [45.768247, 4.836905], [45.768269, 4.836898], [45.768353, 4.836881], [45.768361, 4.836881], [45.768353, 4.836913]]"
1403.0,"[[45.762291, 4.831519], [45.7625, 4.831666], [45.762463, 4.831752], [45.762351, 4.83187], [45.762253, 4.83187], [45.762179, 4.831795], [45.762222, 4.831666]]"
1404.0,"[[45.76833, 4.837155], [45.768383, 4.837138], [45.768391, 4.837203], [45.768333, 4.837166]]"
1405.0,
1406.0,"[[45.765502, 4.828133], [45.765442, 4.828062], [45.765533, 4.827963], [45.765659, 4.827976], [45.765647, 4.828097], [45.76559, 4.828119]]"
1407.0,"[[45.758888, 4.825277], [45.759277, 4.825372], [45.759008, 4.825483], [45.758786, 4.82548], [45.758795, 4.825401]]"
1408.0,"[[45.766819, 4.834123], [45.766875, 4.833986], [45.766954, 4.834048], [45.766944, 4.834166], [45.766879, 4.834177], [45.766849, 4.834156]]"
1409.0,"[[45.768353, 4.836645], [45.768331, 4.836788], [45.768316, 4.836795], [45.768204, 4.836795], [45.768188, 4.836794], [45.768055, 4.836611], [45.768091, 4.836591], [45.768198, 4.83655], [45.768278, 4.836591]]"
1410.0,"[[45.762553, 4.828802], [45.7625, 4.828833], [45.762343, 4.828827], [45.762328, 4.828727], [45.762515, 4.828759]]"
1411.0,"[[45.7679, 4.833805], [45.767834, 4.833897], [45.767798, 4.833872], [45.767738, 4.833769], [45.767799, 4.83375], [45.767849, 4.833769]]"
1412.0,"[[45.767333, 4.834333], [45.76728, 4.834355], [45.767299, 4.834328], [45.7673, 4.834327]]"
1413.0,"[[45.767306, 4.834286], [45.767291, 4.834261], [45.767308, 4.83425], [45.767328, 4.834241], [45.767322, 4.834275]]"
1414.0,"[[45.767493, 4.835947], [45.767538, 4.835972], [45.767447, 4.836058], [45.767405, 4.836061], [45.7674, 4.836038], [45.767425, 4.835979]]"
1415.0,"[[45.766347, 4.83363], [45.766332, 4.833555], [45.766343, 4.833544], [45.766351, 4.833555], [45.766388, 4.833611]]"
1416.0,"[[45.766684, 4.833447], [45.766711, 4.833377], [45.766729, 4.833394], [45.766737, 4.83348], [45.766708, 4.833538]]"
1417.0,"[[45.767222, 4.832777], [45.767238, 4.832761], [45.767335, 4.832793], [45.767413, 4.83288], [45.76738, 4.832886], [45.767272, 4.832847], [45.767243, 4.832825]]"
1418.0,"[[45.768046, 4.835969], [45.768031, 4.835861], [45.768055, 4.835833], [45.768069, 4.835861], [45.768073, 4.835883], [45.768069, 4.835915]]"
1419.0,"[[45.767605, 4.835013], [45.767627, 4.834949], [45.767657, 4.834971], [45.767649, 4.835019], [45.767612, 4.835014]]"
1420.0,"[[45.767762, 4.835067], [45.76771, 4.835035], [45.767738, 4.835013], [45.767783, 4.835033]]"
1421.0,
1422.0,"[[45.76768, 4.835218], [45.767691, 4.835197], [45.767698, 4.835212], [45.767687, 4.835218]]"
1423.0,
1424.0,
1425.0,"[[45.760805, 4.828149], [45.760996, 4.828184], [45.760981, 4.828319], [45.760911, 4.828346]]"
1426.0,"[[45.766056, 4.826849], [45.766127, 4.826592], [45.766168, 4.826592], [45.766195, 4.826643], [45.766205, 4.826688], [45.76614, 4.82681]]"
1427.0,"[[45.760559, 4.828072], [45.760532, 4.82819], [45.760464, 4.828298], [45.76039, 4.828351], [45.760337, 4.828255], [45.760333, 4.828166], [45.7605, 4.828072]]"
1428.0,"[[45.760333, 4.828166], [45.760098, 4.827997], [45.760105, 4.827879], [45.760128, 4.827847], [45.760232, 4.827847], [45.760352, 4.827954]]"
1429.0,"[[45.76824, 4.836401], [45.768202, 4.836399], [45.768241, 4.836387], [45.768271, 4.836387], [45.768256, 4.836398]]"
1430.0,"[[45.768323, 4.836387], [45.768391, 4.836361], [45.768377, 4.836444], [45.768331, 4.83643], [45.76833, 4.836427]]"
1431.0,"[[45.76808, 4.836147], [45.76808, 4.836215], [45.768001, 4.836173], [45.768, 4.836167], [45.768033, 4.836133], [45.768066, 4.836113], [45.768069, 4.836114]]"
1432.0,"[[45.768136, 4.836333], [45.768097, 4.836272], [45.768116, 4.836252], [45.768144, 4.836226], [45.76816, 4.836236], [45.768177, 4.83633]]"
1433.0,"[[45.768188, 4.836194], [45.768147, 4.836152], [45.768152, 4.836147], [45.768202, 4.836122], [45.768301, 4.836097], [45.768293, 4.836173]]"
1434.0,"[[45.767702, 4.835615], [45.767747, 4.835561], [45.767754, 4.835593], [45.767754, 4.835722], [45.76775, 4.835736], [45.767711, 4.835668]]"
1435.0,"[[45.767666, 4.832833], [45.767697, 4.832813], [45.767667, 4.832862]]"
1436.0,"[[45.767844, 4.833436], [45.767837, 4.833447], [45.76784, 4.833438]]"
1437.0,
1438.0,"[[45.767702, 4.836559], [45.767702, 4.836505], [45.767709, 4.836495], [45.767725, 4.836527], [45.767726, 4.836533]]"
1439.0,"[[45.767994, 4.835997], [45.767934, 4.836044], [45.767904, 4.836033], [45.767859, 4.836001], [45.767977, 4.835961]]"
1440.0,"[[45.767852, 4.836645], [45.767878, 4.83658], [45.767908, 4.836611], [45.767904, 4.836645]]"
1441.0,"[[45.767829, 4.836612], [45.767777, 4.83658], [45.767805, 4.836575], [45.767829, 4.83658]]"
1442.0,"[[45.767829, 4.836537], [45.767862, 4.836548], [45.767844, 4.836548]]"
1443.0,"[[45.767642, 4.834467], [45.767639, 4.834531], [45.767605, 4.83452], [45.767577, 4.83449], [45.767597, 4.834449]]"
1444.0,"[[45.766566, 4.833827], [45.766517, 4.833757], [45.76655, 4.833737], [45.766564, 4.833737], [45.766579, 4.833759], [45.766572, 4.833822]]"
1445.0,"[[45.766657, 4.833624], [45.766644, 4.833607], [45.766647, 4.833565], [45.766669, 4.833565], [45.766669, 4.833587]]"
1446.0,"[[45.766624, 4.833651], [45.766604, 4.833635], [45.766609, 4.83363], [45.766624, 4.833641]]"
1447.0,"[[45.766611, 4.833674], [45.766609, 4.833694], [45.766579, 4.833694], [45.766594, 4.833683]]"
1448.0,"[[45.75993, 4.827369], [45.759918, 4.827162], [45.76, 4.827166], [45.760338, 4.827288], [45.760232, 4.827547], [45.760203, 4.827589]]"
1449.0,"[[45.767889, 4.836387], [45.767867, 4.83643], [45.767834, 4.836418], [45.767829, 4.836366], [45.767838, 4.836361]]"
1450.0,"[[45.767747, 4.836151], [45.767783, 4.836136], [45.76783, 4.83618], [45.767852, 4.836215], [45.767859, 4.836237], [45.767859, 4.836242], [45.767844, 4.836312], [45.767747, 4.836316], [45.767733, 4.836272], [45.767721, 4.836226], [45.767732, 4.836194]]"
1451.0,"[[45.767463, 4.833008], [45.767533, 4.832941], [45.767561, 4.832969], [45.76756, 4.833008], [45.76753, 4.833067], [45.767472, 4.833055], [45.767463, 4.833019]]"
1452.0,"[[45.767672, 4.836102], [45.767758, 4.836071], [45.76774, 4.836108], [45.767707, 4.836144]]"
1453.0,"[[45.767652, 4.836061], [45.767666, 4.835999], [45.76771, 4.835958], [45.767762, 4.835979], [45.767762, 4.836001], [45.76771, 4.836044]]"
1454.0,"[[45.767792, 4.836097], [45.767744, 4.836047], [45.767781, 4.836044], [45.767814, 4.836044], [45.767814, 4.836072]]"
1455.0,"[[45.76743, 4.834002], [45.767433, 4.83403], [45.767358, 4.834052], [45.767358, 4.834033], [45.767361, 4.834027], [45.767394, 4.833997]]"
